epoch,loss,lr,static/tags_acc,static/tags_loss,val_loss,val_static/tags_acc,val_static/tags_loss
0,0.167220039881,0.001,0.937740542166,0.166833406115,0.318402913312,0.903406503203,0.318398801115
1,0.128661272067,0.001,0.954141040827,0.128655611236,0.348970643536,0.915875633829,0.348965994373
2,0.124397138068,0.001,0.95634458735,0.12439071471,0.539025520804,0.902602275542,0.539019338597
3,0.12305132355,0.001,0.957199976867,0.123044044476,0.338875350251,0.919053048769,0.338864948717
4,0.120629753727,0.001,0.957812123146,0.120621724987,0.387409212926,0.90484980488,0.38740182195
5,0.120939269221,0.001,0.958230393357,0.120930810589,0.413343117179,0.916701401351,0.413327679082
6,0.121447665291,0.001,0.957929704979,0.121439142456,0.308046669321,0.918729925354,0.308036536531
7,0.122327134336,0.001,0.957427063084,0.122317423319,0.324711045076,0.912141716282,0.324699093748
8,0.122808568692,0.001,0.956779912274,0.122799100303,0.300967895324,0.919365404989,0.300955943065
9,0.123753571069,0.001,0.955945166555,0.123744155456,0.346887488384,0.921074396581,0.346870858688
10,0.120592261626,0.001,0.95820346578,0.120582984188,0.306336627807,0.913405500469,0.306329026585
11,0.11947270882,0.001,0.958793173311,0.119463533056,0.294563610209,0.923221394478,0.294554105276
12,0.118913459288,0.001,0.958342591155,0.118904407458,0.302028169957,0.90907918365,0.302022090284
13,0.121879754304,0.001,0.957342691589,0.121870538552,0.290403668609,0.913764533587,0.290396843877
14,0.119092556397,0.001,0.958282453314,0.119083537208,0.303671382222,0.912920811621,0.303660236154
15,0.122627973437,0.001,0.957274474495,0.122618979304,0.325357791327,0.914949329861,0.325351114545
16,0.123983826373,0.001,0.955743212384,0.123974187353,0.281933459715,0.91646802926,0.281920588328
17,0.121496583039,0.001,0.957165868953,0.121487536696,0.315831735265,0.918841223291,0.315819039475
18,0.119812498898,0.001,0.957983559711,0.119802719503,0.301098008858,0.914461051172,0.301093449103
19,0.119132746118,0.001,0.958409010957,0.119123331289,0.340435155682,0.913301385182,0.340429910473
20,0.120550547362,0.001,0.957507844607,0.120540768693,0.334916799286,0.910956915061,0.334908931007
21,0.121927373716,0.001,0.957201772166,0.12191803767,0.325913776032,0.909883414337,0.325904091223
22,0.124341225449,0.001,0.955735135649,0.124330760747,0.280678301395,0.918205739406,0.280663098776
23,0.155968534271,0.0001,0.943304620596,0.15596577589,0.251741583561,0.919232566899,0.251739437794
24,0.147749401181,0.0001,0.945480342052,0.147747438079,0.241933270547,0.921429831127,0.241931908706
25,0.146632254104,0.0001,0.945466878853,0.146630685982,0.239768590749,0.919645449787,0.239767279447
26,0.143007384115,0.0001,0.947242280468,0.143006402959,0.233752078653,0.923458350473,0.233750767351
27,0.141026860754,0.0001,0.947367043016,0.14102572927,0.225975846173,0.927702084125,0.225974486748
28,0.142405658633,0.0001,0.946549353044,0.142404593982,0.232103107599,0.92424821778,0.232102462542
29,0.14011879654,0.0001,0.947148932813,0.140117786006,0.223106521596,0.926280326617,0.22310566924
30,0.13968017864,0.0001,0.948010604145,0.1396790777,0.23399356912,0.926811690209,0.233992973073
31,0.139784356827,0.0001,0.947178552466,0.139783370661,0.242568587477,0.925515590585,0.242567642665
32,0.139098863716,0.0001,0.947612081203,0.139097872718,0.232110920704,0.924887288129,0.232110216071
33,0.139499656538,0.0001,0.947729663865,0.13949845963,0.234221489125,0.924241036235,0.234219958948
34,0.139961001985,0.0001,0.947194708933,0.139959995349,0.226524335143,0.925152972457,0.226523243648
35,0.138129890637,0.0001,0.947410126915,0.138128946748,0.223806457303,0.926517284068,0.223805164016
36,0.136467205382,0.0001,0.948436952589,0.136466105618,0.231198716712,0.926984023768,0.231197663139
37,0.137612097176,0.0001,0.947936105207,0.137611165464,0.228188866065,0.923910724989,0.228187901128
38,0.137965329135,0.0001,0.947468469356,0.13796432661,0.235656364777,0.924736493384,0.235655580109
39,0.139006684007,1e-05,0.947416409501,0.139006221636,0.233975091018,0.924786758376,0.233974852599
40,0.136978053137,1e-05,0.948485421482,0.136977848411,0.230928497884,0.924460041919,0.230928308491
41,0.137227582707,1e-05,0.948199992083,0.137227375797,0.225503388516,0.925386340183,0.225503209702
42,0.137125396797,1e-05,0.94804740524,0.137125229092,0.223969777289,0.926140305935,0.22396965808
43,0.138150140217,1e-05,0.947700940917,0.138150008403,0.221821601895,0.926441888558,0.221821393287
44,0.136371364259,1e-05,0.948808548128,0.136371222274,0.216072515876,0.927070190373,0.216072396666
45,0.137577041607,1e-05,0.948103952498,0.137576918391,0.227610481525,0.926628581539,0.227610410875
46,0.138039441952,1e-05,0.947574383245,0.138039348811,0.229199404173,0.927084549272,0.229199303925
47,0.137529355943,1e-05,0.947969315574,0.137529243659,0.227219406326,0.926560364431,0.227219316926
48,0.136671773669,1e-05,0.94804740492,0.136671689612,0.226867106816,0.928265755123,0.226867028367
49,0.136639635009,1e-05,0.948629033257,0.136639539389,0.223313183364,0.929184873938,0.223313064154
50,0.137058149554,1e-05,0.948324755998,0.137058049408,0.22325342035,0.929256677919,0.223253360746
51,0.136766493637,1e-05,0.94841451275,0.136766357864,0.227617400051,0.929335665482,0.227617221244
52,0.137687787166,1e-05,0.948293340494,0.137687680286,0.233042344073,0.927838512114,0.23304226491
53,0.137354687833,1e-05,0.948153318255,0.137354596756,0.225485002855,0.928046750312,0.225484913448
54,0.136522853902,1e-05,0.948383994895,0.136522712648,0.230771218819,0.924226674018,0.230771129412
55,0.137170610065,1e-05,0.948169475028,0.137170501604,0.223395009496,0.927335874643,0.22339490235
56,0.136706800127,1e-05,0.94824576909,0.136706652513,0.225985976198,0.926894268952,0.225985845464
57,0.136749398414,1e-05,0.948270900815,0.136749244562,0.223018810015,0.928333976946,0.223018660996
58,0.13682833424,1e-05,0.948191016825,0.136828229635,0.227305933251,0.929202825995,0.227305814042
59,0.137635526631,1e-05,0.94760579885,0.137635433564,0.231084178959,0.92843809491,0.231084049359
60,0.137148598393,1e-05,0.948017784365,0.137148483627,0.220064093737,0.928240625479,0.220063873116
61,0.136411959353,1e-05,0.948010604538,0.136411828262,0.223976543202,0.926380851888,0.223976453795
62,0.136318220957,1e-05,0.948359760529,0.136318110135,0.222366940994,0.925325302058,0.222366732378
63,0.137055969881,1e-06,0.948394766776,0.137055780067,0.221687125842,0.92537197785,0.221686947029
64,0.137009339125,1e-06,0.948164090441,0.137009200447,0.222615169158,0.927045059449,0.222615049948
65,0.13617972013,1e-06,0.948223330211,0.136179611274,0.220473801448,0.927195849246,0.220473712034
66,0.137284818336,1e-06,0.948160500004,0.137284740198,0.218458333766,0.928567343741,0.218458274161
67,0.135373815376,1e-06,0.94858235943,0.135373761281,0.220072563985,0.928459633898,0.22007251656
68,0.1362248525,1e-06,0.94842438605,0.136224802874,0.224894219966,0.926326997345,0.224894171915
69,0.136480935298,1e-06,0.948287955413,0.136480892503,0.220977933757,0.927949812321,0.220977903955
70,0.136244515817,1e-06,0.948125494004,0.136244485337,0.219147590629,0.929227958841,0.219147560827
71,0.136161283828,1e-06,0.947901100502,0.136161254437,0.226172837763,0.926693210728,0.226172807961
72,0.135313515517,1e-06,0.948737639541,0.135313486417,0.223045218314,0.927903138916,0.223045188512
73,0.135960261181,1e-07,0.94824487131,0.135960231379,0.230283474797,0.924994996749,0.230283444995
