epoch,loss,lr,static/tags_acc,static/tags_loss,val_loss,val_static/tags_acc,val_static/tags_loss
0,0.501851172245,0.001,0.746765194985,0.501486075867,0.577321776189,0.703076223377,0.577029296197
1,0.308996812644,0.001,0.886486907373,0.308880556899,0.578293763625,0.724575860077,0.578265630233
2,0.235958595265,0.001,0.935217391932,0.235946529807,0.652564986929,0.739578304288,0.65256063579
3,0.174019400787,0.001,0.966107299901,0.174016289049,0.67122900422,0.745721496118,0.671227275685
4,0.161576883373,0.001,0.967804074986,0.161575278893,0.664025036123,0.74295049865,0.664024022844
5,0.145976050218,0.001,0.968914914993,0.145974755622,0.726946801384,0.745492612594,0.726945490082
6,0.127413788869,0.001,0.972827270511,0.127412613176,0.751585695078,0.75260321016,0.751585218241
7,0.116959782434,0.001,0.973541384097,0.116958431943,0.807598635613,0.744390929234,0.807597562729
8,0.10806215577,0.001,0.974395875353,0.108060895902,0.805886189512,0.745135557198,0.805885055219
9,0.0956740590846,0.001,0.978436402977,0.0956725574215,0.832170186972,0.75029302988,0.83216887567
10,0.0954621064884,0.001,0.977130250307,0.0954608539469,0.854981861834,0.739044249,0.854980724223
11,0.0887998174148,0.001,0.978344851406,0.0887980976331,0.882999090536,0.753164735448,0.882998017652
12,0.0859877843905,0.0001,0.981927611982,0.0859872782676,0.783573312103,0.759875550924,0.783572716085
13,0.0924703600394,0.0001,0.980328493635,0.0924695000358,0.77813790142,0.757800354681,0.778137186135
14,0.0941858546066,0.0001,0.980597048998,0.0941852430769,0.752013530757,0.763070741203,0.752013113815
15,0.0913028626965,0.0001,0.980493288022,0.0913025148766,0.74149681069,0.761361758166,0.741496512608
16,0.075207692018,0.0001,0.985388306319,0.0752073199619,0.766550501867,0.764230408939,0.766549965978
17,0.0729966128274,0.0001,0.98612072668,0.072996003506,0.771585908864,0.769216984685,0.771585252602
18,0.0642003101821,0.0001,0.989074826241,0.0641996675731,0.767329367867,0.771115176438,0.76732889103
19,0.0602499413835,0.0001,0.990210080869,0.0602495302992,0.780596448894,0.765319887723,0.780596030789
20,0.0588215528151,0.0001,0.99055797921,0.058821158349,0.779120380932,0.769757144677,0.77911996434
21,0.052843933423,0.0001,0.991656612139,0.0528433473519,0.8070776604,0.763400331896,0.807076825935
22,0.0588170089322,1e-05,0.989526484511,0.0588162021595,0.812228559313,0.767593448283,0.812227786519
23,0.0659499382418,1e-05,0.986523559433,0.0659492603299,0.820349819493,0.762298648246,0.820349223446
24,0.0639401089647,1e-05,0.987500120304,0.0639395843973,0.82587597653,0.759899963974,0.825875555864
25,0.0700466614217,1e-05,0.987005735282,0.0700463103531,0.820008328417,0.759451356775,0.82000803377
26,0.07390041494,1e-05,0.98557141202,0.0739001862057,0.811064744485,0.758139100624,0.811064563517
27,0.0751878829396,1e-05,0.984967163415,0.0751877009679,0.812506164191,0.755194153113,0.812505987531
28,0.064823682962,1e-05,0.987872433732,0.064823530869,0.814204172231,0.755502381187,0.814203995746
29,0.0626073633393,1e-05,0.989135862212,0.0626071972983,0.812076866918,0.754110779148,0.812076686241
30,0.064978119608,1e-05,0.988360716728,0.0649779495434,0.806202199776,0.757537903148,0.806202022359
31,0.0598657306837,1e-05,0.989685177454,0.05986554029,0.819717215549,0.757003844599,0.819717034406
